,Unnamed: 0,timestamp,capacite,gid,horaires,id,last_update,last_update_fme,nb_tot_place_dispo,nom,p_surv,place_handi
15,15,2022-01-17 10:13:46+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-17 01:31:20,2022-01-17 06:00:34,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-17 10:13:46+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-17 01:31:20,2022-01-17 06:00:34,,Parc Relais TCL Irigny-Yvours,False,7
17,17,2022-01-17 10:13:46+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-17 01:31:20,2022-01-17 06:00:34,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
18,18,2022-01-17 10:13:46+01:00,164,106,En accès libre - Présence de 10 arceaux et 20 consignes vélos,PORL,2022-01-17 01:31:20,2022-01-17 06:00:34,,Parc Relais TCL Porte de Lyon,False,3
19,19,2022-01-17 10:13:46+01:00,745,24,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",VEN,2022-01-17 01:31:20,2022-01-17 06:00:34,0.0,Parc Relais TCL Gare de Vénissieux,True,21
20,20,2022-01-17 10:13:46+01:00,80,8,En accès libre,FEY,2022-01-17 01:31:20,2022-01-17 06:00:34,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-17 10:13:46+01:00,69,104,En accès libre,GREY,2022-01-17 01:31:20,2022-01-17 06:00:34,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-15 09:50:32+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-15 09:48:00,2022-01-15 09:50:12,222.0,Parc Relais TCL Parilly,True,6
1,1,2022-01-15 09:50:32+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-15 09:48:00,2022-01-15 09:50:12,88.0,Parc Relais TCL Meyzieu Gare,True,3
2,2,2022-01-15 09:50:32+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-15 09:48:00,2022-01-15 09:50:12,119.0,Parc Relais TCL St Priest Bel Air,True,4
3,3,2022-01-15 09:50:32+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-15 09:48:00,2022-01-15 09:50:12,321.0,Parc Relais TCL Vaise 1,True,10
4,4,2022-01-15 09:50:32+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-15 09:48:00,2022-01-15 09:50:12,225.0,Parc Relais TCL Mermoz Pinel,True,10
5,5,2022-01-15 09:50:32+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-15 09:48:00,2022-01-15 09:50:12,48.0,Parc Relais TCL Décines Grand Large,True,2
6,6,2022-01-15 09:50:32+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-15 09:48:00,2022-01-15 09:50:12,412.0,Parc Relais TCL Gorge de Loup,True,19
7,7,2022-01-15 09:50:32+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-15 09:48:00,2022-01-15 09:50:12,57.0,Parc Relais TCL Cuire,False,2
8,8,2022-01-15 09:50:32+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-15 09:48:00,2022-01-15 09:50:12,94.0,Parc Relais TCL Décines Centre,True,3
9,9,2022-01-15 09:50:32+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-15 09:48:00,2022-01-15 09:50:12,192.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
10,10,2022-01-15 09:50:32+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-15 09:48:00,2022-01-15 09:50:12,78.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
11,11,2022-01-15 09:50:32+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-15 09:48:00,2022-01-15 09:50:12,375.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
12,12,2022-01-15 09:50:32+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-15 01:31:18,2022-01-15 06:00:33,0.0,Parc Relais TCL Meyzieu les Panettes,True,27
13,13,2022-01-15 09:50:32+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-15 09:48:00,2022-01-15 09:50:12,577.0,Parc Relais TCL Laurent Bonnevay,True,20
14,14,2022-01-15 09:50:32+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-15 09:48:00,2022-01-15 09:50:12,440.0,Parc Relais TCL Meyzieu ZI,True,10
15,15,2022-01-15 09:50:32+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-15 01:31:18,2022-01-15 06:00:33,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-15 09:50:32+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-15 01:31:18,2022-01-15 06:00:33,,Parc Relais TCL Irigny-Yvours,False,7
17,17,2022-01-15 09:50:32+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-15 01:31:18,2022-01-15 06:00:33,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
18,18,2022-01-15 09:50:32+01:00,164,106,En accès libre - Présence de 10 arceaux et 20 consignes vélos,PORL,2022-01-15 01:31:18,2022-01-15 06:00:33,,Parc Relais TCL Porte de Lyon,False,3
19,19,2022-01-15 09:50:32+01:00,745,24,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",VEN,2022-01-15 01:31:18,2022-01-15 06:00:33,0.0,Parc Relais TCL Gare de Vénissieux,True,21
20,20,2022-01-15 09:50:32+01:00,80,8,En accès libre,FEY,2022-01-15 01:31:18,2022-01-15 06:00:33,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-15 09:50:32+01:00,69,104,En accès libre,GREY,2022-01-15 01:31:18,2022-01-15 06:00:33,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-13 14:41:33+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-13 14:39:00,2022-01-13 14:41:09,86.0,Parc Relais TCL Parilly,True,6
1,1,2022-01-13 14:41:33+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-13 14:39:00,2022-01-13 14:41:09,74.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
2,2,2022-01-13 14:41:33+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-13 14:39:00,2022-01-13 14:41:09,41.0,Parc Relais TCL Décines Centre,True,3
3,3,2022-01-13 14:41:33+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-13 14:39:00,2022-01-13 14:41:09,6.0,Parc Relais TCL Gorge de Loup,True,19
4,4,2022-01-13 14:41:33+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-13 14:39:00,2022-01-13 14:41:09,0.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
5,5,2022-01-13 14:41:33+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-13 14:39:00,2022-01-13 14:41:09,119.0,Parc Relais TCL St Priest Bel Air,True,4
6,6,2022-01-13 14:41:33+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-13 14:39:00,2022-01-13 14:41:09,6.0,Parc Relais TCL Cuire,False,2
7,7,2022-01-13 14:41:33+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-13 14:39:00,2022-01-13 14:41:09,70.0,Parc Relais TCL Vaise 1,True,10
8,8,2022-01-13 14:41:33+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-13 14:39:00,2022-01-13 14:41:09,78.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
9,9,2022-01-13 14:41:33+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-13 14:39:00,2022-01-13 14:41:09,489.0,Parc Relais TCL Laurent Bonnevay,True,20
10,10,2022-01-13 14:41:33+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-13 14:39:00,2022-01-13 14:41:09,3.0,Parc Relais TCL Mermoz Pinel,True,10
11,11,2022-01-13 14:41:33+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-13 14:39:00,2022-01-13 14:41:09,15.0,Parc Relais TCL Décines Grand Large,True,2
12,12,2022-01-13 14:41:33+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-13 14:39:00,2022-01-13 14:41:09,963.0,Parc Relais TCL Meyzieu les Panettes,True,27
13,13,2022-01-13 14:41:33+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-13 14:39:00,2022-01-13 14:41:09,17.0,Parc Relais TCL Meyzieu Gare,True,3
14,14,2022-01-13 14:41:33+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-13 14:39:00,2022-01-13 14:41:09,440.0,Parc Relais TCL Meyzieu ZI,True,10
15,15,2022-01-13 14:41:33+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-13 01:31:21,2022-01-13 06:00:44,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-13 14:41:33+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-13 01:31:21,2022-01-13 06:00:44,,Parc Relais TCL Irigny-Yvours,False,7
17,17,2022-01-13 14:41:33+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-13 01:31:21,2022-01-13 06:00:44,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
18,18,2022-01-13 14:41:33+01:00,164,106,En accès libre - Présence de 10 arceaux et 20 consignes vélos,PORL,2022-01-13 01:31:21,2022-01-13 06:00:44,,Parc Relais TCL Porte de Lyon,False,3
19,19,2022-01-13 14:41:33+01:00,745,24,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",VEN,2022-01-13 01:31:21,2022-01-13 06:00:44,0.0,Parc Relais TCL Gare de Vénissieux,True,21
20,20,2022-01-13 14:41:33+01:00,80,8,En accès libre,FEY,2022-01-13 01:31:21,2022-01-13 06:00:44,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-13 14:41:33+01:00,69,104,En accès libre,GREY,2022-01-13 01:31:21,2022-01-13 06:00:44,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-19 08:36:40+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-19 08:34:00,2022-01-19 08:36:13,169.0,Parc Relais TCL Parilly,True,6
1,1,2022-01-19 08:36:40+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-19 08:34:00,2022-01-19 08:36:13,269.0,Parc Relais TCL Gorge de Loup,True,19
2,2,2022-01-19 08:36:40+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-19 08:34:00,2022-01-19 08:36:13,82.0,Parc Relais TCL St Priest Bel Air,True,4
3,3,2022-01-19 08:36:40+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-19 08:34:00,2022-01-19 08:36:13,65.0,Parc Relais TCL Mermoz Pinel,True,10
4,4,2022-01-19 08:36:40+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-19 08:34:00,2022-01-19 08:36:13,28.0,Parc Relais TCL Décines Grand Large,True,2
5,5,2022-01-19 08:36:40+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-19 08:34:00,2022-01-19 08:36:13,11.0,Parc Relais TCL Cuire,False,2
6,6,2022-01-19 08:36:40+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-19 08:34:00,2022-01-19 08:36:13,256.0,Parc Relais TCL Vaise 1,True,10
7,7,2022-01-19 08:36:40+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-19 08:34:00,2022-01-19 08:36:13,45.0,Parc Relais TCL Meyzieu Gare,True,3
8,8,2022-01-19 08:36:40+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-19 08:34:00,2022-01-19 08:36:13,0.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
9,9,2022-01-19 08:36:40+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-19 08:34:00,2022-01-19 08:36:13,72.0,Parc Relais TCL Décines Centre,True,3
10,10,2022-01-19 08:36:40+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-19 08:34:00,2022-01-19 08:36:13,78.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
11,11,2022-01-19 08:36:40+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-19 08:34:00,2022-01-19 08:36:13,204.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
12,12,2022-01-19 08:36:40+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-19 08:34:00,2022-01-19 08:36:13,1057.0,Parc Relais TCL Meyzieu les Panettes,True,27
13,13,2022-01-19 08:36:40+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-19 08:34:00,2022-01-19 08:36:13,547.0,Parc Relais TCL Laurent Bonnevay,True,20
14,14,2022-01-19 08:36:40+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-19 01:31:16,2022-01-19 06:00:27,0.0,Parc Relais TCL Meyzieu ZI,True,10
15,15,2022-01-19 08:36:40+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-19 01:31:16,2022-01-19 06:00:27,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-19 08:36:40+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-19 01:31:16,2022-01-19 06:00:27,,Parc Relais TCL Irigny-Yvours,False,7
17,17,2022-01-19 08:36:40+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-19 01:31:16,2022-01-19 06:00:27,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
18,18,2022-01-19 08:36:40+01:00,164,106,En accès libre - Présence de 10 arceaux et 20 consignes vélos,PORL,2022-01-19 01:31:16,2022-01-19 06:00:27,,Parc Relais TCL Porte de Lyon,False,3
19,19,2022-01-19 08:36:40+01:00,745,24,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",VEN,2022-01-19 01:31:16,2022-01-19 06:00:27,0.0,Parc Relais TCL Gare de Vénissieux,True,21
20,20,2022-01-19 08:36:40+01:00,80,8,En accès libre,FEY,2022-01-19 01:31:16,2022-01-19 06:00:27,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-19 08:36:40+01:00,69,104,En accès libre,GREY,2022-01-19 01:31:16,2022-01-19 06:00:27,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-17 17:14:20+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-17 17:11:00,2022-01-17 17:14:05,142.0,Parc Relais TCL Parilly,True,6
1,1,2022-01-17 17:14:20+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-17 17:11:00,2022-01-17 17:14:05,211.0,Parc Relais TCL Gorge de Loup,True,19
2,2,2022-01-17 17:14:20+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-17 17:11:00,2022-01-17 17:14:05,119.0,Parc Relais TCL St Priest Bel Air,True,4
3,3,2022-01-17 17:14:20+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-17 17:11:00,2022-01-17 17:14:05,20.0,Parc Relais TCL Décines Grand Large,True,2
4,4,2022-01-17 17:14:20+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-17 17:11:00,2022-01-17 17:14:05,71.0,Parc Relais TCL Mermoz Pinel,True,10
5,5,2022-01-17 17:14:20+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-17 17:11:00,2022-01-17 17:14:05,176.0,Parc Relais TCL Vaise 1,True,10
6,6,2022-01-17 17:14:20+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-17 17:11:00,2022-01-17 17:14:05,46.0,Parc Relais TCL Meyzieu Gare,True,3
7,7,2022-01-17 17:14:20+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-17 17:11:00,2022-01-17 17:14:05,21.0,Parc Relais TCL Cuire,False,2
8,8,2022-01-17 17:14:20+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-17 17:11:00,2022-01-17 17:14:05,62.0,Parc Relais TCL Décines Centre,True,3
9,9,2022-01-17 17:14:20+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-17 17:11:00,2022-01-17 17:14:05,91.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
10,10,2022-01-17 17:14:20+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-17 17:11:00,2022-01-17 17:14:05,78.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
11,11,2022-01-17 17:14:20+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-17 17:11:00,2022-01-17 17:14:05,133.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
12,12,2022-01-17 17:14:20+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-17 17:11:00,2022-01-17 17:14:05,1066.0,Parc Relais TCL Meyzieu les Panettes,True,27
13,13,2022-01-17 17:14:20+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-17 17:11:00,2022-01-17 17:14:05,460.0,Parc Relais TCL Laurent Bonnevay,True,20
14,14,2022-01-17 17:14:20+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-17 17:11:00,2022-01-17 17:14:05,440.0,Parc Relais TCL Meyzieu ZI,True,10
15,15,2022-01-17 17:14:20+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-17 01:31:20,2022-01-17 06:00:34,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-17 17:14:20+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-17 01:31:20,2022-01-17 06:00:34,,Parc Relais TCL Irigny-Yvours,False,7
17,17,2022-01-17 17:14:20+01:00,107,16,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Réservé aux abonnés PREMIUM",OULN,2022-01-17 01:31:20,2022-01-17 06:00:34,0.0,Parc Relais TCL Oullins La Saulaie Nord,True,2
18,18,2022-01-17 17:14:20+01:00,164,106,En accès libre - Présence de 10 arceaux et 20 consignes vélos,PORL,2022-01-17 01:31:20,2022-01-17 06:00:34,,Parc Relais TCL Porte de Lyon,False,3
19,19,2022-01-17 17:14:20+01:00,745,24,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",VEN,2022-01-17 01:31:20,2022-01-17 06:00:34,0.0,Parc Relais TCL Gare de Vénissieux,True,21
20,20,2022-01-17 17:14:20+01:00,80,8,En accès libre,FEY,2022-01-17 01:31:20,2022-01-17 06:00:34,-1.0,Parc Relais TCL Feyssine,True,0
21,21,2022-01-17 17:14:20+01:00,69,104,En accès libre,GREY,2022-01-17 01:31:20,2022-01-17 06:00:34,,Parc Relais TCL Grézieu la Varenne,False,2
0,0,2022-01-15 05:10:14+01:00,107,13,Ouvert de 4h30 à 1h00 du lundi au dimanche,MEYG,2022-01-15 05:08:00,2022-01-15 05:10:10,104.0,Parc Relais TCL Meyzieu Gare,True,3
1,1,2022-01-15 05:10:14+01:00,521,22,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",VAI1,2022-01-15 05:08:00,2022-01-15 05:10:10,497.0,Parc Relais TCL Vaise 1,True,10
2,2,2022-01-15 05:10:14+01:00,298,18,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",PAR,2022-01-15 05:08:00,2022-01-15 05:10:10,291.0,Parc Relais TCL Parilly,True,6
3,3,2022-01-15 05:10:14+01:00,123,3,"Ouvert de 5h00 à 17h30, du lundi au dimanche - Accès libre en dehors de ces horaires",BELA,2022-01-15 05:08:00,2022-01-15 05:10:10,119.0,Parc Relais TCL St Priest Bel Air,True,4
4,4,2022-01-15 05:10:14+01:00,680,10,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",GOR,2022-01-15 05:08:00,2022-01-15 05:10:10,648.0,Parc Relais TCL Gorge de Loup,True,19
5,5,2022-01-15 05:10:14+01:00,57,7,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECG,2022-01-15 05:08:00,2022-01-15 05:10:10,55.0,Parc Relais TCL Décines Grand Large,True,2
6,6,2022-01-15 05:10:14+01:00,416,26,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Niveau 3 réservé aux abonnés PREMIUM : 100 places dont 3 places handicapés",MERP,2022-01-15 05:08:00,2022-01-15 05:10:10,308.0,Parc Relais TCL Mermoz Pinel,True,10
7,7,2022-01-15 05:10:14+01:00,80,5,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",CUI,2022-01-15 05:08:00,2022-01-15 05:10:10,77.0,Parc Relais TCL Cuire,False,2
8,8,2022-01-15 05:10:14+01:00,108,6,"Ouvert de 4h30 à 1h00, du lundi au dimanche",DECC,2022-01-15 05:08:00,2022-01-15 05:10:10,105.0,Parc Relais TCL Décines Centre,True,3
9,9,2022-01-15 05:10:14+01:00,306,17,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",OULS,2022-01-15 05:08:00,2022-01-15 05:10:10,298.0,Parc Relais TCL Oullins La Saulaie Sud,True,7
10,10,2022-01-15 05:10:14+01:00,80,11,"Ouvert de 4h30 à 1h00, du lundi au dimanche",HFVE,2022-01-15 05:08:00,2022-01-15 05:10:10,78.0,Parc Relais TCL Hopital Feyzin Vénissieux,True,2
11,11,2022-01-15 05:10:14+01:00,474,21,"Ouvert de 4h30 à 1h00 du dimanche au jeudi, et de 4h30 à 3h00 les vendredis et samedis",SOI,2022-01-15 05:08:00,2022-01-15 05:10:10,460.0,Parc Relais TCL Vaulx en Velin La Soie,True,10
12,12,2022-01-15 05:10:14+01:00,1252,14,"Ouvert de 4h30 à 1h00, du lundi au vendredi - Fermé les samedis, dimanches et jours fériés",MEYP,2022-01-15 01:57:00,2022-01-15 04:00:13,0.0,Parc Relais TCL Meyzieu les Panettes,True,27
13,13,2022-01-15 05:10:14+01:00,655,4,"Ouvert de 4h30 à 1h00 du lundi au jeudi, et de 4h30 à 3h00 les vendredis et samedis - Fermé les dimanches et jours fériés",BON,2022-01-15 05:08:00,2022-01-15 05:10:10,610.0,Parc Relais TCL Laurent Bonnevay,True,20
14,14,2022-01-15 05:10:14+01:00,450,15,"Ouvert de 4h30 à 1h00, du lundi au dimanche",MEYZ,2022-01-15 05:08:00,2022-01-15 05:10:10,440.0,Parc Relais TCL Meyzieu ZI,True,10
15,15,2022-01-15 05:10:14+01:00,258,2,"Ouvert de 4h30 à 1h00, du lundi au dimanche",ALP,2022-01-14 01:31:20,2022-01-14 06:00:27,0.0,Parc Relais TCL Porte des Alpes,True,10
16,16,2022-01-15 05:10:14+01:00,294,105,En accès libre - Présence d'arceaux et consignes vélos,IRYV,2022-01-14 01:31:20,2022-01-14 06:00:27,,Parc Relais TCL Irigny-Yvours,False,7
